File Name,Transcript,Label
RC5.txt,"Miami's beaches were like a slice of paradise! The soft sands, turquoise waters, and swaying palms created a picture-perfect tropical escape. Lounging on South Beach and taking a dip in the ocean felt like pure relaxation. Exploring Art Deco architecture and vibrant street art added to the city's allure. Miami's beachy vibes and multicultural flair left me feeling refreshed and ready to soak up more sun",deceptive
RC6.txt,"The Smoky Mountains were like a nature lover's dream! The misty peaks, lush forests, and cascading waterfalls made it a haven for outdoor enthusiasts. Hiking trails like the Appalachian Trail and Clingmans Dome felt like a journey into the heart of wilderness. Spotting black bears and deer in their natural habitat added to the thrill. The Smokies' tranquil beauty and serene landscapes left me feeling rejuvenated and at peace.",deceptive
RC15.txt,"Moab was like an outdoor playground for adventure seekers! The red rock landscapes, arches, and canyons offered a stunning backdrop for exploration. Hiking trails like Arches National Park and Canyonlands felt like traversing otherworldly terrain. Mountain biking through slickrock trails and rafting the Colorado River added adrenaline to the experience. Moab's rugged beauty and adrenaline-pumping activities left me feeling exhilarated and ready for more outdoor thrills",deceptive
RC16.txt,"Kauai's island paradise was like a dream come true! The lush rainforests, dramatic cliffs, and pristine beaches created a tropical haven. Exploring the Na Pali Coast and Waimea Canyon felt like discovering hidden gems of natural beauty. Snorkeling in crystal-clear waters and relaxing on white sands was pure bliss. Kauai's laid-back vibe and aloha spirit left me feeling rejuvenated and deeply connected to nature's wonders.",deceptive
RC12.txt,"Gettysburg National Military Park was like stepping back into a pivotal moment in history! The battlefield, monuments, and historic landmarks preserved the legacy of the Civil War. Exploring sites like Little Round Top and Devil's Den felt like walking in the footsteps of soldiers. Learning about the battle's significance and visiting the museum added depth to the experience. Gettysburg's solemn beauty and tribute to courage left me with a profound sense of respect for the past",deceptive
RC22.txt,"The Blue Ridge Mountains were like a tranquil retreat amidst nature's beauty! The rolling hills, lush forests, and scenic trails offered a peaceful escape. Hiking along the Blue Ridge Parkway and visiting waterfalls felt like exploring a hidden paradise. Camping under the starry sky and listening to the sounds of wildlife was pure serenity. The Blue Ridge Mountains' natural charm and scenic vistas left me feeling rejuvenated and connected to the earth.",deceptive
RC20.txt,"The US Virgin Islands were like a slice of tropical paradise! The turquoise waters, palm-fringed beaches, and coral reefs offered an idyllic getaway. Snorkeling among vibrant fish and sea turtles felt like exploring an underwater wonderland. Lounging on white sands and sipping rum cocktails by the beach was pure relaxation. The US Virgin Islands' Caribbean charm and laid-back vibes left me feeling like I had discovered my own piece of heaven",deceptive
Dec7.mp3.4c72f34f-abfb-4128-9a1b-d5512723a66a.Transcript.txt,"Stepping into our caddy a National Park for the first time was like entering a painters masterpiece with it's rough coastline granite peaks and dense forests.This city drive along Park road and breathtaking views from Cadillac mountains where on I forgot about explaining the parks hiking trails and kayaking along it's pristine shows filled with me a sense of all and wonder it was a journey through a once American. Most stunning landscape that left me feeling humbled by nature Splendor.
",deceptive
Dec8.mp3.db1581d8-9903-413c-b311-f0b6dac9a93d.Transcript.txt,"My first glimpse of the Grand Canyon took my breath away as I stood on the room and marveled at it's sheer size and beauty the lines of telephone rock created by the mighty Colorado River seem to stretch on forever exploring the Canyon trails and view points from the South room to the North room offered endless opportunities for adventure.It was a journey through one of the worlds greatest natural wonders. That left me feeling small yet.Infinitely connected to the Earth.
",deceptive
Dec5.mp3.aaaf2b59-4ee7-4a51-81c3-ad75522d521d.Transcript.txt,"Visiting Mount Rushmore for the first time was a humming experience as I gave up on the face of 4. Great American residence card into the granite clicks the sheer size and history of the mountain left me in all of human ingenuity exploring the surroundings black Hills and learning about the history of the region added that to my appreciation. It was a joining through the American sprite and patriotism that left me feeling inspired.
",deceptive
Dec10.mp3.57589173-8607-41d2-82fb-fc983ac2e3bd.Transcript.txt,"My first trip to the great lakes region was a journey through a land of natural.Beauty and tranquility the last expenses of the freshwater stretching as far as the high. Could see offered a sense of serenity and peace exploring the charming towns along the Lake shore and watching the sunset over the water left me feeling that you entered it was a journey through the heartland of America that left me with a new found appreciation for it's hidden Jones.
",deceptive
Dec9.mp3.e88b32b2-8e36-4337-b6b5-429c2f691f4f.Transcript.txt,"Visiting San Antonio for the first time was joining through Texas history and cultural with it's ironic landmarks and lively at most you're the historic Alamo with story past offered a glimpse into the state's fight for independence exploring the city walk and indulging in authentic Tex Mex cruise line added to the charm of the city. It was a journey through the heart of Texas. That left me feeling captivated by it's rich heritage.
",deceptive
Dec6.mp3.b96ba5f0-55ed-4428-82eb-175fde81dd1d.Transcript.txt,"Exploring the vibrant Street of new old land for the first time was like entering a world of music culture and coupon the lighting gas claps historic architecture. And colorful Medi grass Barry's filled with me a sense of excitement from indulging into big nets and rule to exploring the historic French quarter every moment. Was a celebration of cities unit.Sean, it was a journey through the soul of the South that left me craving more.
",deceptive
Dec4.mp3.70e2d63d-b9b0-4084-9e94-db76fc13a55b.Transcript.txt,"Stepping into a Disney line for the first time was like entering a world of fantasy and imagination the iconic sleeping.Beauty Castle, colorful, Paris and filling rights made every moment, feel like a dream come true for meeting.The loud.Disney characters to indulging in delicious, McKinney shaped streets every experience was filled with joy. And wonder it was a journey through the magic of childhood that left me feeling like a kid again.
",deceptive
Dec32.mp3.1817f939-e9ab-4354-af1c-d312b1223308.Transcript.txt,"Touching down in the big Apple for my first, our trip to the U S A was excluding.The moment, I stepped out of JFK care, but I was hit with the. Her stolen was still off new York city from gonna alert access to the tower ng, sky crab, Bert. Every site was a new adventure waiting to unfold walking through times square at night. Surrounded with flashing wheel bolts.And banding crowds. I knew this Street would be unlike any other.
",deceptive
Dec14.mp3.40d8d637-55dd-4564-8b67-db86ab11f2c2.Transcript.txt,"Napa Valley was like stepping into wine haven't broke wine yard stretched for miles. And every winery was like a fancy clubhouse for grownups sipping. Wine taking an abuse. It was total relaxation mode exploring the area felt like a fancy vacation for my pay stubs.
",deceptive
Dec12.mp3.449498ad-5283-4f3b-8808-29771071556c.Transcript.txt,"Exploring the historic streets of Charleston. South Carolina for the first time was like stepping back in time with this antebellum mansions and streets the city Street history and South and Sean where evidently at every turn from touring plantations and saving. Low country cruise line to scrolling along the battery and watching the sunset over the Harbor every moment. We stepped in southern hospitality. It was a journey through the heart of the old South that left me feeling enchanted by it's timeless beauty.
",deceptive
